item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
213957,canceled,7/13/2016 0:00,Qmobile LT500,10500,1,10500,100149315,Mobiles & Tablets,C-57551-RWP,0,cod,7/13/2016 0:00,Gross,10500,2016,7,7/1/2016,7/1/2016 0:00,FY17,890
213958,complete,7/13/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,600,100149316,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213959,complete,7/13/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,600,100149316,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213960,complete,7/13/2016 0:00,UK_Namkino All In One 200 Gms,80,1,600,100149316,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213961,complete,7/13/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,600,100149317,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213962,complete,7/13/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,600,100149317,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213963,complete,7/13/2016 0:00,UK_Namkino All In One 200 Gms,80,1,600,100149317,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213964,complete,7/13/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,600,100149318,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213965,complete,7/13/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,600,100149318,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213966,complete,7/13/2016 0:00,UK_Namkino All In One 200 Gms,80,1,600,100149318,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213967,complete,7/13/2016 0:00,kcc_glamour deal,320,1,320,100149319,Beauty & Grooming,C-KHS-105150,0,cod,7/13/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,44
213968,complete,7/13/2016 0:00,CK_530-Boxer-Large,217,2,868,100149320,Men's Fashion,\N,0,cod,7/13/2016 0:00,Net,434,2016,7,7/1/2016,7/1/2016 0:00,FY17,985
213970,complete,7/13/2016 0:00,CK_730-VestSleeves-Large,217,2,868,100149320,Men's Fashion,\N,0,cod,7/13/2016 0:00,Net,434,2016,7,7/1/2016,7/1/2016 0:00,FY17,985
213972,refund,7/13/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,2,860,100149321,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Valid,520,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213973,refund,7/13/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,860,100149321,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Valid,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213974,refund,7/13/2016 0:00,UK_Namkino All In One 200 Gms,80,1,860,100149321,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Valid,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213975,complete,7/13/2016 0:00,UK_Gulab Jamun Tin Pack 500 Gms,260,1,600,100149322,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213976,complete,7/13/2016 0:00,UK_Chum Chum Tin Pack  500 Gms,260,1,600,100149322,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,260,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213977,complete,7/13/2016 0:00,UK_Namkino All In One 200 Gms,80,1,600,100149322,Soghaat,R-KHS-103986,0,cashatdoorstep,7/13/2016 0:00,Net,80,2016,7,7/1/2016,7/1/2016 0:00,FY17,53
213978,order_refunded,7/13/2016 0:00,Dawlance_MD 10 + DWB 600,8420,1,8420,100149323,\N,\N,0,cod,7/13/2016 0:00,Valid,8420,2016,7,7/1/2016,7/1/2016 0:00,FY17,743
213979,complete,7/13/2016 0:00,kcc_krone deal,360,1,360,100149324,Beauty & Grooming,57533,0,internetbanking,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,986
213980,canceled,7/13/2016 0:00,Infinix_Hot 3 Pro X553 ,15200,1,15200,100149325,Mobiles & Tablets,\N,0,cod,7/13/2016 0:00,Gross,15200,2016,7,7/1/2016,7/1/2016 0:00,FY17,987
213981,complete,7/13/2016 0:00,bata_leena-5178224-40-7,999,1,999,100149326,Women's Fashion,\N,0,cod,7/13/2016 0:00,Net,999,2016,7,7/1/2016,7/1/2016 0:00,FY17,36
213983,complete,7/13/2016 0:00,kcc_Bold Pocket Perfume,120,1,120,100149327,Beauty & Grooming,C SKZ 100913,0,cod,7/13/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,56
213984,canceled,7/13/2016 0:00,HR_Soan Papdi 500g,655,10,6550,100149328,Soghaat,\N,0,ublcreditcard,7/13/2016 0:00,Gross,6550,2016,7,7/1/2016,7/1/2016 0:00,FY17,988
213985,complete,7/13/2016 0:00,kcc_Bold Pocket Perfume,120,1,120,100149329,Beauty & Grooming,C SKZ 100913,0,cod,7/13/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,56
213986,complete,7/13/2016 0:00,kcc_Bold Pocket Perfume,120,1,120,100149330,Beauty & Grooming,C SKZ100913,0,cod,7/13/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,56
213987,order_refunded,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149331,Beauty & Grooming,R-PEW-104414,0,cashatdoorstep,7/13/2016 0:00,Valid,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
213988,complete,7/13/2016 0:00,vitamin_Ultra Gainer,1500,1,1500,100149332,Health & Sports,\N,0,cod,7/13/2016 0:00,Net,1500,2016,7,7/1/2016,7/1/2016 0:00,FY17,989
213989,complete,7/13/2016 0:00,kcc_krone deal,360,1,360,100149333,Beauty & Grooming,R-PEW-104414,0,cashatdoorstep,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
213990,closed,7/13/2016 0:00,AC_ac168-yellow,1019,1,1699,100149334,Women's Fashion,\N,0,cod,7/13/2016 0:00,Net,1019,2016,7,7/1/2016,7/1/2016 0:00,FY17,990
213991,closed,7/13/2016 0:00,kcc_krone deal,360,1,1699,100149334,Beauty & Grooming,\N,0,cod,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,990
213992,closed,7/13/2016 0:00,RS_Sohan Halwa Tin,320,1,1699,100149334,Soghaat,\N,0,cod,7/13/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,990
213993,order_refunded,7/13/2016 0:00,Ajmery_BRR-590-L,899,1,899,100149335,Men's Fashion,7747,0,cod,7/13/2016 0:00,Valid,899,2016,7,7/1/2016,7/1/2016 0:00,FY17,991
213995,canceled,7/13/2016 0:00,BK5110250MK,234,2,468,100149336,Soghaat,\N,0,cod,7/13/2016 0:00,Gross,468,2016,7,7/1/2016,7/1/2016 0:00,FY17,992
213996,refund,7/13/2016 0:00,anex_AG 10,750,2,1000,100149337,Appliances,\N,500,cod,7/13/2016 0:00,Valid,1500,2016,7,7/1/2016,7/1/2016 0:00,FY17,993
213997,complete,7/13/2016 0:00,audionic_AH-70,190,1,190,100149338,Computing,\N,0,cod,7/13/2016 0:00,Net,190,2016,7,7/1/2016,7/1/2016 0:00,FY17,994
213998,complete,7/13/2016 0:00,HR_Soan Papdi 500g,655,1,655,100149339,Soghaat,R-PEW-104414,0,cashatdoorstep,7/13/2016 0:00,Net,655,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
213999,complete,7/13/2016 0:00,kcc_krone deal,360,1,360,100149340,Beauty & Grooming,C-GUJ-100025,0,cod,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,137
214000,complete,7/13/2016 0:00,kcc_krone deal,360,1,360,100149341,Beauty & Grooming,C-GUJ-100025,0,cod,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,137
214001,canceled,7/13/2016 0:00,metro_10300003-Fawn-7,1695,1,1695,100149342,Women's Fashion,\N,0,cod,7/13/2016 0:00,Gross,1695,2016,7,7/1/2016,7/1/2016 0:00,FY17,36
214003,complete,7/13/2016 0:00,Infinix_Hot 3 Pro X553 ,15200,1,15200,100149343,Mobiles & Tablets,C-MUX-57524,0,cod,7/13/2016 0:00,Net,15200,2016,7,7/1/2016,7/1/2016 0:00,FY17,995
214004,complete,7/13/2016 0:00,jackpot_JP-7777,1230,1,1230,100149344,Appliances,C-LHC-40161,0,cod,7/13/2016 0:00,Net,1230,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
214005,complete,7/13/2016 0:00,UK_Habshi Halwa Tin Pack 400 Gms,285,1,285,100149345,Soghaat,\N,0,cod,7/13/2016 0:00,Net,285,2016,7,7/1/2016,7/1/2016 0:00,FY17,996
214006,complete,7/13/2016 0:00,kcc_krone deal,360,1,360,100149346,Beauty & Grooming,C-KHIW-30222,0,cod,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214007,complete,7/13/2016 0:00,kcc_krone deal,360,1,360,100149347,Beauty & Grooming,C-KHIW-30222,0,cod,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214008,complete,7/13/2016 0:00,kcc_krone deal,360,1,360,100149348,Beauty & Grooming,C-KHIW-30222,0,cod,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214009,complete,7/13/2016 0:00,jackpot_JP-902,1315,1,1315,100149349,Appliances,C-LHC-30575,0,cod,7/13/2016 0:00,Net,1315,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
214010,complete,7/13/2016 0:00,kcc_blaze,140,1,140,100149350,Beauty & Grooming,C-KHIW-30222,0,cod,7/13/2016 0:00,Net,140,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214011,order_refunded,7/13/2016 0:00,Xenium_BM-2016185,1498,1,1498,100149351,Beauty & Grooming,\N,0,cod,7/13/2016 0:00,Valid,1498,2016,7,7/1/2016,7/1/2016 0:00,FY17,997
214012,order_refunded,7/13/2016 0:00,bata_leena-6618940-41-8,399,1,399,100149352,Women's Fashion,110,0,cod,7/13/2016 0:00,Valid,399,2016,7,7/1/2016,7/1/2016 0:00,FY17,998
214014,complete,7/13/2016 0:00,kcc_glamour deal,320,1,320,100149353,Beauty & Grooming,C-KHIW-31558,0,cod,7/13/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214015,complete,7/13/2016 0:00,AC_ac128-black & golden,999,1,999,100149354,Women's Fashion,\N,0,cod,7/13/2016 0:00,Net,999,2016,7,7/1/2016,7/1/2016 0:00,FY17,999
214016,complete,7/13/2016 0:00,Huawei Ascend Y330 White,8999,1,8999,100149355,Mobiles & Tablets,C-KHE-45611,0,cod,7/13/2016 0:00,Net,8999,2016,7,7/1/2016,7/1/2016 0:00,FY17,916
214017,order_refunded,7/13/2016 0:00,Qmobile_X700i,9900,1,9900,100149356,Mobiles & Tablets,C-KHE-31910,0,cod,7/13/2016 0:00,Valid,9900,2016,7,7/1/2016,7/1/2016 0:00,FY17,916
214018,complete,7/13/2016 0:00,Al Muhafiz Sohan Halwa Walnut,510,1,510,100149357,Soghaat,C-FSD-45407,0,cod,7/13/2016 0:00,Net,510,2016,7,7/1/2016,7/1/2016 0:00,FY17,58
214021,canceled,7/13/2016 0:00,hyundai_HGS7250,105999,1,105999,100149360,Appliances,R-KHS-103986,0,mcblite,7/13/2016 0:00,Gross,105999,2016,7,7/1/2016,7/1/2016 0:00,FY17,1000
214019,complete,7/13/2016 0:00,Al Muhafiz Sohan Halwa Almond,350,1,350,100149358,Soghaat,\N,0,cod,7/13/2016 0:00,Net,350,2016,7,7/1/2016,7/1/2016 0:00,FY17,1001
214020,order_refunded,7/13/2016 0:00,Dany_G7 Blaster,6999,1,6999,100149359,Mobiles & Tablets,C-KHE-32038,0,cod,7/13/2016 0:00,Valid,6999,2016,7,7/1/2016,7/1/2016 0:00,FY17,916
214022,complete,7/13/2016 0:00,Emo_SS-22057-11,775,1,775,100149361,Men's Fashion,R-PEW-41424,0,cod,7/13/2016 0:00,Net,775,2016,7,7/1/2016,7/1/2016 0:00,FY17,42
214024,complete,7/13/2016 0:00,Al Muhafiz Sohan Halwa Walnut,510,1,510,100149362,Soghaat,C-FSD-45407,0,cod,7/13/2016 0:00,Net,510,2016,7,7/1/2016,7/1/2016 0:00,FY17,58
214025,canceled,7/13/2016 0:00,hyundai_HGS7250,105999,1,105999,100149363,Appliances,R-KHS-103986,0,mygateway,7/13/2016 0:00,Gross,105999,2016,7,7/1/2016,7/1/2016 0:00,FY17,1000
214026,complete,7/13/2016 0:00,Al Muhafiz Sohan Halwa Walnut,510,1,510,100149364,Soghaat,C-FSD-45407,0,cod,7/13/2016 0:00,Net,510,2016,7,7/1/2016,7/1/2016 0:00,FY17,58
214027,complete,7/13/2016 0:00,Al Muhafiz Sohan Halwa Walnut,510,1,510,100149365,Soghaat,C-FSD-45407,0,cod,7/13/2016 0:00,Net,510,2016,7,7/1/2016,7/1/2016 0:00,FY17,58
214028,complete,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149366,Beauty & Grooming,C-KHIW-31922,0,cod,7/13/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214029,canceled,7/13/2016 0:00,hyundai_HGS7250,105999,1,105999,100149367,Appliances,R-KHS-103986,0,mcblite,7/13/2016 0:00,Gross,105999,2016,7,7/1/2016,7/1/2016 0:00,FY17,1000
214030,complete,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,2,480,100149368,Beauty & Grooming,C-KHIW-31922,0,cod,7/13/2016 0:00,Net,480,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214031,complete,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149369,Beauty & Grooming,C-KHIW-31922,0,cod,7/13/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214032,complete,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149370,Beauty & Grooming,C-KHIW-31922,0,cod,7/13/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214033,complete,7/13/2016 0:00,kcc_krone deal,360,1,360,100149371,Beauty & Grooming,C-KHIW-31922,0,cod,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214034,complete,7/13/2016 0:00,kcc_krone deal,360,1,360,100149372,Beauty & Grooming,C-KHIW-31922,0,cod,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214035,complete,7/13/2016 0:00,kcc_krone deal,360,1,360,100149373,Beauty & Grooming,C-KHIW-31922,0,cod,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214036,complete,7/13/2016 0:00,kcc_krone deal,360,1,360,100149374,Beauty & Grooming,C-KHIW-31922,0,cod,7/13/2016 0:00,Net,360,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214037,complete,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149375,Beauty & Grooming,C-KHIW-31922,0,cod,7/13/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,820
214038,complete,7/13/2016 0:00,jackpot_JP-902,1315,1,1315,100149376,Appliances,C-LHC-40161,0,cod,7/13/2016 0:00,Net,1315,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
214039,complete,7/13/2016 0:00,kcc_force,140,1,420,100149377,Beauty & Grooming,R-Guj-51944,0,cod,7/13/2016 0:00,Net,140,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
214040,complete,7/13/2016 0:00,kcc_desire,140,1,420,100149377,Beauty & Grooming,R-Guj-51944,0,cod,7/13/2016 0:00,Net,140,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
214041,complete,7/13/2016 0:00,kcc_lush,140,1,420,100149377,Beauty & Grooming,R-Guj-51944,0,cod,7/13/2016 0:00,Net,140,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
214042,complete,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149378,Beauty & Grooming,C-GUJ-44840,0,cod,7/13/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,137
214043,canceled,7/13/2016 0:00,hyundai_HGS7250,105999,1,105999,100149379,Appliances,R-KHS-103986,0,mcblite,7/13/2016 0:00,Gross,105999,2016,7,7/1/2016,7/1/2016 0:00,FY17,1000
214044,complete,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149380,Beauty & Grooming,C-GUJ-44840,0,cod,7/13/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,137
214045,order_refunded,7/13/2016 0:00,kcc_force,140,1,420,100149381,Beauty & Grooming,R-Guj-51944,0,cod,7/13/2016 0:00,Valid,140,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
214046,order_refunded,7/13/2016 0:00,kcc_desire,140,1,420,100149381,Beauty & Grooming,R-Guj-51944,0,cod,7/13/2016 0:00,Valid,140,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
214047,order_refunded,7/13/2016 0:00,kcc_lush,140,1,420,100149381,Beauty & Grooming,R-Guj-51944,0,cod,7/13/2016 0:00,Valid,140,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
214048,order_refunded,7/13/2016 0:00,Psl_Quetta Gladiators Official Jersey -L,1500,1,1500,100149382,Men's Fashion,\N,0,cod,7/13/2016 0:00,Valid,1500,2016,7,7/1/2016,7/1/2016 0:00,FY17,1002
214050,complete,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149383,Beauty & Grooming,C-LHC-30924,0,cod,7/13/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
214051,complete,7/13/2016 0:00,hyundai_HGS7250,105999,1,100999,100149384,Appliances,R-KHS-103986,5000,mcblite,7/13/2016 0:00,Net,105999,2016,7,7/1/2016,7/1/2016 0:00,FY17,1000
214052,complete,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149385,Beauty & Grooming,C-GUJ-44840,0,cod,7/13/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,137
214053,order_refunded,7/13/2016 0:00,test_tcsconnect,2,1,0,100149386,\N,\N,0,productcredit,7/13/2016 0:00,Valid,2,2016,7,7/1/2016,7/1/2016 0:00,FY17,83
214054,order_refunded,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149387,Beauty & Grooming,C-GUJ-44840,0,cod,7/13/2016 0:00,Valid,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,137
214055,complete,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149388,Beauty & Grooming,C-LHC-40161,0,cod,7/13/2016 0:00,Net,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,163
214056,order_refunded,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149389,Beauty & Grooming,C-GUJ-44840,0,cod,7/13/2016 0:00,Valid,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,137
214057,order_refunded,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100149390,Beauty & Grooming,C-GUJ-44840,0,cod,7/13/2016 0:00,Valid,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,137
214058,order_refunded,7/13/2016 0:00,kcc_desire,140,1,420,100149391,Beauty & Grooming,R-Guj-51944,0,cod,7/13/2016 0:00,Valid,140,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
214059,order_refunded,7/13/2016 0:00,kcc_Keen,140,1,420,100149391,Beauty & Grooming,R-Guj-51944,0,cod,7/13/2016 0:00,Valid,140,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
214060,order_refunded,7/13/2016 0:00,kcc_force,140,1,420,100149391,Beauty & Grooming,R-Guj-51944,0,cod,7/13/2016 0:00,Valid,140,2016,7,7/1/2016,7/1/2016 0:00,FY17,806
214061,complete,7/13/2016 0:00,Infinix_Zero 3 X552 Grey ,20900,1,20900,100149392,Mobiles & Tablets,C-RWP-31924,0,cod,7/13/2016 0:00,Net,20900,2016,7,7/1/2016,7/1/2016 0:00,FY17,33
214062,order_refunded,7/13/2016 0:00,test_tcsconnect,2,1,0,100149393,\N,\N,0,productcredit,7/13/2016 0:00,Valid,2,2016,7,7/1/2016,7/1/2016 0:00,FY17,83
214063,complete,7/13/2016 0:00,Hawks_A41-Green-XL,764,1,0,100149394,Men's Fashion,C-MUX-51991,0,customercredit,7/13/2016 0:00,Net,764,2016,7,7/1/2016,7/1/2016 0:00,FY17,1003
214064,canceled,7/13/2016 0:00,test_tcsconnect,2,1,0,100149395,\N,\N,0,customercredit,7/13/2016 0:00,Gross,2,2016,7,7/1/2016,7/1/2016 0:00,FY17,83
214065,canceled,7/13/2016 0:00,test_tcsconnect,2,1,0,100149396,\N,\N,2,cod,7/13/2016 0:00,Gross,2,2016,7,7/1/2016,7/1/2016 0:00,FY17,83
214066,canceled,7/13/2016 0:00,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,560,100149397,Beauty & Grooming,R-PEW-104414,0,cashatdoorstep,7/13/2016 0:00,Gross,240,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214067,canceled,7/13/2016 0:00,kcc_glamour deal,320,1,560,100149397,Beauty & Grooming,R-PEW-104414,0,cashatdoorstep,7/13/2016 0:00,Gross,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214068,complete,7/13/2016 0:00,kcc_glamour deal,320,1,320,100149398,Beauty & Grooming,R-PEW-104414,0,cashatdoorstep,7/13/2016 0:00,Net,320,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214069,complete,7/13/2016 0:00,jackpot_JP-7999,1230,1,1230,100149399,Appliances,\N,0,cod,7/13/2016 0:00,Net,1230,2016,7,7/1/2016,7/1/2016 0:00,FY17,606
214070,canceled,7/13/2016 0:00,dawlance_DWF-1600A White,34600,1,34600,100149400,Appliances,R-RWP-103991,0,cod,7/13/2016 0:00,Gross,34600,2016,7,7/1/2016,7/1/2016 0:00,FY17,66
214071,complete,7/13/2016 0:00,kcc_Mushk-ul-Hind,120,1,264,100149401,Home & Living,\N,0,cod,7/13/2016 0:00,Net,120,2016,7,7/1/2016,7/1/2016 0:00,FY17,1004
214072,complete,7/13/2016 0:00,kkc_Sadalwood King Air Freshener,144,1,264,100149401,Home & Living,\N,0,cod,7/13/2016 0:00,Net,144,2016,7,7/1/2016,7/1/2016 0:00,FY17,1004
214073,order_refunded,7/13/2016 0:00,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100149402,Soghaat,R-PEW-104414,0,cod,7/13/2016 0:00,Valid,100,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214074,order_refunded,7/13/2016 0:00,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100149403,Soghaat,R-PEW-104414,0,cod,7/13/2016 0:00,Valid,100,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214075,order_refunded,7/13/2016 0:00,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100149404,Soghaat,R-PEW-104414,0,cod,7/13/2016 0:00,Valid,100,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214076,order_refunded,7/13/2016 0:00,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100149405,Soghaat,R-PEW-104414,0,cod,7/13/2016 0:00,Valid,100,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214077,order_refunded,7/13/2016 0:00,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100149406,Soghaat,R-PEW-104414,0,cod,7/13/2016 0:00,Valid,100,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214078,order_refunded,7/13/2016 0:00,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100149407,Soghaat,R-PEW-104414,0,cod,7/13/2016 0:00,Valid,100,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214079,order_refunded,7/13/2016 0:00,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100149408,Soghaat,R-PEW-104414,0,cod,7/13/2016 0:00,Valid,100,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214081,complete,7/13/2016 0:00,CK_530-Underwear-Large,174,1,174,100149410,Men's Fashion,\N,0,cod,7/13/2016 0:00,Net,174,2016,7,7/1/2016,7/1/2016 0:00,FY17,1005
214080,order_refunded,7/13/2016 0:00,UK_Namkino Coated Peanuts 200 Gms,100,1,100,100149409,Soghaat,R-PEW-104414,0,cod,7/13/2016 0:00,Valid,100,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214083,order_refunded,7/13/2016 0:00,Al Muhafiz Sohan Halwa Almond,350,1,350,100149411,Soghaat,R-PEW-104414,0,cod,7/13/2016 0:00,Valid,350,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214084,order_refunded,7/13/2016 0:00,Al Muhafiz Sohan Halwa Almond,350,1,350,100149412,Soghaat,R-PEW-104414,0,cod,7/13/2016 0:00,Valid,350,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214085,order_refunded,7/13/2016 0:00,Al Muhafiz Sohan Halwa Almond,350,1,350,100149413,Soghaat,R-PEW-104414,0,cod,7/13/2016 0:00,Valid,350,2016,7,7/1/2016,7/1/2016 0:00,FY17,230
214086,complete,7/13/2016 0:00,R-tree_RTP050-32,1699,1,1699,100149414,Men's Fashion,\N,0,cod,7/13/2016 0:00,Net,1699,2016,7,7/1/2016,7/1/2016 0:00,FY17,1006
214088,complete,7/13/2016 0:00,dawlance_Health Zone Plus 15 - 1 Ton Air Conditioner,30205,1,30205,100149415,Appliances,c-hdd-44686,0,cod,7/13/2016 0:00,Net,30205,2016,7,7/1/2016,7/1/2016 0:00,FY17,1007
214089,complete,7/13/2016 0:00,dawlance_DWEK-8212,2850,1,4526,100149416,Appliances,\N,0,cod,7/13/2016 0:00,Net,2850,2016,7,7/1/2016,7/1/2016 0:00,FY17,1008
